city,lat,lon,name,url,review_score,desc
Mont Saint Michel,48.636063,-1.511457,La Vieille Auberge,https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCg-jUywbAAgHSAiQ1ZjZhY2RjZC00YjNjLTRlM2QtOGMwNi1iODZkNTAwMzRhM2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&srpvid=fd809441e56c03a1&srepoch=1769288710&from=searchresults,7.5,"La Vieille Auberge vous accueille dans le village médiéval du Mont-Saint-Michel, à quelques pas de la célèbre abbaye. Vous pourrez profiter d’une connexion Wi-Fi gratuite, d’un restaurant, d’une terrasse et d’une réception dans la maison principale.

Les chambres sont réparties dans 2 annexes situées en haut du village. Pour y accéder, vous devrez gravir de nombreuses marches. L’une des options, au milieu du village, propose des chambres standard donnant sur la rue, tandis que l’autre option, en haut du village, propose des chambres avec terrasse offrant une vue sur la baie. Toutes les chambres disposent d’une télévision à écran plat et d’une salle de bains privative avec baignoire ou douche.

L’hôtel dispose également d’un bar et d’un restaurant servant une cuisine française traditionnelle."
Mont Saint Michel,48.636063,-1.511457,Le Duguesclin,https://www.booking.com/hotel/fr/le-duguesclin-le-mont-saint-michel.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCg-jUywbAAgHSAiQ1ZjZhY2RjZC00YjNjLTRlM2QtOGMwNi1iODZkNTAwMzRhM2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&srpvid=fd809441e56c03a1&srepoch=1769288710&from=searchresults,7.9,"Situé au Mont-Saint-Michel, l’établissement 2 étoiles Le Duguesclin possède un restaurant et un bar. Il se trouve à respectivement 300 mètres, 29 km et 49 km de : Mont Saint-Michel, Scriptorial d'Avranches et Port de la Houle. Cet établissement non-fumeurs vous accueille à quelques pas de : Abbaye du Mont Saint Michel.

Les hébergements comportent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Vous profiterez aussi d’une armoire.

L’établissement Le Duguesclin sert un petit-déjeuner buffet ou continental.

L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 93 km."
Mont Saint Michel,48.61470048629041,-1.5096169710159302,Hôtel Vert,https://www.booking.com/hotel/fr/vert.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCg-jUywbAAgHSAiQ1ZjZhY2RjZC00YjNjLTRlM2QtOGMwNi1iODZkNTAwMzRhM2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&srpvid=fd809441e56c03a1&srepoch=1769288710&from=searchresults,8.2,"L’Hotel Vert vous propose des chambres décorées dans des tons pastel, dotées d’une salle de bains privative, d’une télévision ainsi que d’une connexion Wi-Fi gratuite. Il vous accueille à 2 km de l’île intertidale du Mont Saint-Michel, sur la côte normande.

Lors de votre séjour, vous pourrez déguster une cuisine régionale au restaurant du Vert, La salicorne. Vous pourrez également apprécier le bar de l'hôtel, L'Equinoxe, qui s'ouvre sur une terrasse privée.

Le Vert Hotel met également à votre disposition une réception ouverte 24h/24 ainsi qu’un parking privé. Vous bénéficierez aussi d’un supermarché et d’une boutique de souvenirs sur place."
Mont Saint Michel,48.6354874,-1.5101555,Appart Standing - La Coque d'Or - Mont-St-Michel,https://www.booking.com/hotel/fr/la-coque-d-or.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCg-jUywbAAgHSAiQ1ZjZhY2RjZC00YjNjLTRlM2QtOGMwNi1iODZkNTAwMzRhM2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&srpvid=fd809441e56c03a1&srepoch=1769288710&from=searchresults,9.6,"L’hébergement Appart Standing - La Coque d'Or - Mont-St-Michel vous accueille au Mont-Saint-Michel, à respectivement 200 mètres, quelques pas et 29 km de ces lieux d’intérêt : Abbaye du Mont Saint Michel, Mont Saint-Michel et Scriptorial d'Avranches. Cet hébergement offre une vue sur la ville et met à votre disposition une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Cet appartement se compose de 1 chambre, d'un salon, d'une kitchenette entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à 49 km de ce lieu d’intérêt : Port de la Houle. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 93 km."
Mont Saint Michel,48.63568797869143,-1.5098825097084045,Auberge Saint Pierre,https://www.booking.com/hotel/fr/auberge-saint-pierre.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCg-jUywbAAgHSAiQ1ZjZhY2RjZC00YjNjLTRlM2QtOGMwNi1iODZkNTAwMzRhM2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&srpvid=fd809441e56c03a1&srepoch=1769288710&from=searchresults,8.1,"Située sur le Mont-Saint-Michel, l'Auberge Saint Pierre est composée de petits bâtiments à colombages datant du XIVe siècle. Elle allie le charme d’époque des poutres apparentes à des éléments de confort moderne, comme une télévision et une connexion Wi-Fi gratuite.

Idéalement situé pour visiter le Mont-Saint-Michel, cet hôtel se trouve dans la rue principale menant à l'abbaye du Mont-Saint-Michel.

Les 2 annexes de l'hôtel se trouvent au milieu du village et sont accessibles par de nombreux escaliers.

Les chambres de l'Auberge Saint Pierre et les annexes disposent d'une salle de bains privative avec baignoire ou douche. Certaines chambres offrent une vue sur la mer.

L'hôtel sert un petit-déjeuner buffet tous les matins. Le restaurant authentique sert une cuisine traditionnelle normande et des plats à base de poisson. Vous pourrez choisir de dîner sur place."
Mont Saint Michel,48.636165894011,-1.5104757792319998,Chez Adèle,https://www.booking.com/hotel/fr/chez-adele-le-mont-saint-michel.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCg-jUywbAAgHSAiQ1ZjZhY2RjZC00YjNjLTRlM2QtOGMwNi1iODZkNTAwMzRhM2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&srpvid=fd809441e56c03a1&srepoch=1769288710&from=searchresults,8.9,"L’hébergement Chez Adèle se trouve au Mont-Saint-Michel, à respectivement quelques pas, 200 mètres et 29 km de ces lieux d’intérêt : Abbaye du Mont Saint Michel, Mont Saint-Michel et Scriptorial d'Avranches. Occupant un bâtiment datant de 1425, cette maison de vacances est à 49 km de ce lieu d’intérêt : Port de la Houle.

Cette maison de vacances comporte 2 chambres, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse offrant une vue sur la mer."
St Malo,48.658977434087,-1.99580265859,Villa Hébert,https://www.booking.com/hotel/fr/boulevard-hebert.fr.html?aid=304142&label=gen173bo-10CAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAKH6NTLBsACAdICJDZhMmJjYTMwLWYxZDAtNDVlZC1hMDY0LWNjNTQwN2M1MGNhY9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&srpvid=f46094434d4a00f0&srepoch=1769288716&from=searchresults,9.4,"Situé à Saint-Malo, l’hébergement Villa Hébert offre une vue sur la ville. Il propose un jardin, une terrasse, un bar et une connexion Wi-Fi gratuite. Cet hébergement offre une vue sur le jardin et est installé à respectivement 200 mètres et 600 mètres de : Grande plage du Sillon et Plage de Rochebonne.

Cette chambre d'hôtes comprend une télévision à écran plat.

L’établissement Villa Hébert sert un petit-déjeuner à la carte ou continental.

Si vous souhaitez découvrir la région, vous aurez la possibilité de pratiquer la pêche dans les environs.

Vous séjournerez à respectivement 1,4 km et 2,2 km de ces lieux d’intérêt : Plage du Mihinic et Palais du Grand Large."
St Malo,48.634315871512,-2.019811516008,« Kraou Kezeg » à 50m de la mer - 2/4 pers.,https://www.booking.com/hotel/fr/kraou-kezeg-a-50m-de-la-mer-2-4-pers.fr.html?aid=304142&label=gen173bo-10CAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAKH6NTLBsACAdICJDZhMmJjYTMwLWYxZDAtNDVlZC1hMDY0LWNjNTQwN2M1MGNhY9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=bayesian_review_score&srpvid=f46094434d4a00f0&srepoch=1769288716&from=searchresults,9.5,"Doté d’une connexion Wi-Fi gratuite, l’hébergement « Kraou Kezeg » à 50m de la mer - 2/4 pers. Vous accueille dans le centre de Saint-Malo, à respectivement 400 mètres et 600 mètres de ces lieux d’intérêt : Plage des Bas Sablons et Tour Solidor. Cet appartement est à respectivement 2,8 km et 3,3 km de : Grand Bé et Palais du Grand Large.

Cet appartement se compose de 1 chambre séparée, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle, ainsi que de 1 salle de bains. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 3,3 km et 3,5 km de ces lieux d’intérêt : Casino et Fort National."
St Malo,48.6611268,-1.9890824999999999,BISLAYNE,https://www.booking.com/hotel/fr/bislayne.fr.html?aid=304142&label=gen173bo-10CAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAKH6NTLBsACAdICJDZhMmJjYTMwLWYxZDAtNDVlZC1hMDY0LWNjNTQwN2M1MGNhY9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&srpvid=f46094434d4a00f0&srepoch=1769288716&from=searchresults,9.6,"L’hébergement BISLAYNE vous accueille à Saint-Malo, à seulement 300 mètres de ce lieu d’intérêt : Plage de Rochebonne. Il comprend un jardin, une terrasse, un barbecue et une connexion Wi-Fi gratuite. Cette maison de vacances est à respectivement 3 km et 3,1 km de : Casino et Fort National.

Cette maison de vacances possède 4 chambres, une télévision à écran plat avec les chaînes du câble, une cuisine équipée avec un réfrigérateur et un lave-vaisselle, un lave-linge, ainsi que 2 salles de bains avec une douche. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous séjournerez à respectivement 3,2 km et 5,1 km de ces lieux d’intérêt : Palais du Grand Large et Grand Bé."
St Malo,48.66663713254825,-1.9589272141456604,Gentilhommière de la Grande Toutenais,https://www.booking.com/hotel/fr/gentilhommiere-de-la-grande-toutenais.fr.html?aid=304142&label=gen173bo-10CAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAKH6NTLBsACAdICJDZhMmJjYTMwLWYxZDAtNDVlZC1hMDY0LWNjNTQwN2M1MGNhY9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&srpvid=f46094434d4a00f0&srepoch=1769288716&from=searchresults,9.3,"L’établissement Gentilhommière de la Grande Toutenais se trouve à Saint-Malo, à respectivement 2,3 km et 6,3 km de ces lieux d’intérêt : Plage du Havre et Palais du Grand Large. Il propose une connexion Wi-Fi gratuite, un sauna et un jardin avec une terrasse.

Vous séjournerez à respectivement 6,3 km et 6,5 km de ces lieux d’intérêt : Casino et Fort National."
